pdb_name,processed_path,quaternary_category,num_chains,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,modeled_indep_seq_len,moduled_num_res,seq_hash,seq_hash_indep,structure_method,mean_plddt_all_atom,num_backbone_interactions,chain_clashes,mean_plddt_modeled_bb,num_chains_clashing,num_backbone_res_interacting,chain_interactions
length_253_id_5,./train_set/processed_synthetic/length_253_id_5.pkl,homomer,1,253,253,0.2569169960474308,0.6679841897233202,0.075098814229249,1.987155565234164,253,253,6eaf6ccca93bf22085dc7900a6dbe962,6eaf6ccca93bf22085dc7900a6dbe962,AFDB,17.18480504219635,0,,,0,0,
length_151_id_19,./train_set/processed_synthetic/length_151_id_19.pkl,homomer,1,151,151,0.1589403973509933,0.8410596026490066,0.0,1.4873062467839089,151,151,f4a2ddf7b413461a37ebecb90329dee4,f4a2ddf7b413461a37ebecb90329dee4,AFDB,19.39843744406658,0,,,0,0,
length_187_id_21,./train_set/processed_synthetic/length_187_id_21.pkl,homomer,1,187,187,0.320855614973262,0.0,0.679144385026738,1.68755045151406,187,187,9a29fb0b87b4ba2694ea06e66d6c2b15,9a29fb0b87b4ba2694ea06e66d6c2b15,AFDB,15.403819916172857,0,,,0,0,
length_298_id_9,./train_set/processed_synthetic/length_298_id_9.pkl,homomer,1,298,298,0.0906040268456375,0.9093959731543624,0.0,2.011611294390672,298,298,f62f4447fb58c95f2207a18bd63612fa,f62f4447fb58c95f2207a18bd63612fa,AFDB,17.987241066569926,0,,,0,0,
length_184_id_13,./train_set/processed_synthetic/length_184_id_13.pkl,homomer,1,184,184,0.2717391304347826,0.4619565217391304,0.266304347826087,1.5336380119321986,184,184,69815bf902465c66e7e44e8308db1b34,69815bf902465c66e7e44e8308db1b34,AFDB,18.41101498237368,0,,,0,0,
length_104_id_11,./train_set/processed_synthetic/length_104_id_11.pkl,homomer,1,104,104,0.0961538461538461,0.903846153846154,0.0,1.4084356775108071,104,104,9310fa0fdd53bbeeff76576ec206484b,9310fa0fdd53bbeeff76576ec206484b,AFDB,20.019534823284822,0,,,0,0,
length_172_id_16,./train_set/processed_synthetic/length_172_id_16.pkl,homomer,1,172,172,0.2558139534883721,0.4476744186046512,0.2965116279069767,1.5610684556552634,172,172,4cda21786642e26aa345c442eb321fc0,4cda21786642e26aa345c442eb321fc0,AFDB,16.52828095537398,0,,,0,0,
length_195_id_9,./train_set/processed_synthetic/length_195_id_9.pkl,homomer,1,195,195,0.2564102564102564,0.5384615384615384,0.2051282051282051,1.620046989218701,195,195,2ace7be78604e68db0c08af7ce3b34a6,2ace7be78604e68db0c08af7ce3b34a6,AFDB,16.54371448371448,0,,,0,0,
length_148_id_20,./train_set/processed_synthetic/length_148_id_20.pkl,homomer,1,148,148,0.2364864864864864,0.5743243243243243,0.1891891891891892,1.5174404139438833,148,148,6e4677c5d6aa243e0bb9472b711f5263,6e4677c5d6aa243e0bb9472b711f5263,AFDB,17.33048210372535,0,,,0,0,
length_107_id_23,./train_set/processed_synthetic/length_107_id_23.pkl,homomer,1,107,107,0.2803738317757009,0.4579439252336448,0.2616822429906542,1.303801970298254,107,107,e86f406865c1ab8cd21db29f2b0ecfef,e86f406865c1ab8cd21db29f2b0ecfef,AFDB,14.367592826471332,0,,,0,0,
length_322_id_19,./train_set/processed_synthetic/length_322_id_19.pkl,homomer,1,322,322,0.1583850931677018,0.8416149068322981,0.0,2.252869492432734,322,322,838c838a367808c720ca8e641bcbdccc,838c838a367808c720ca8e641bcbdccc,AFDB,17.45261792848749,0,,,0,0,
length_252_id_13,./train_set/processed_synthetic/length_252_id_13.pkl,homomer,1,252,252,0.0992063492063492,0.9007936507936508,0.0,1.913139385090261,252,252,afbb2d84041eb8922df40a67e9ad141d,afbb2d84041eb8922df40a67e9ad141d,AFDB,18.657898970398968,0,,,0,0,
length_224_id_14,./train_set/processed_synthetic/length_224_id_14.pkl,homomer,1,224,224,0.2991071428571428,0.4910714285714285,0.2098214285714285,1.5839970930387786,224,224,036ef8c9482bc80138b8251c28ccf1a3,036ef8c9482bc80138b8251c28ccf1a3,AFDB,14.094285714285714,0,,,0,0,
length_251_id_21,./train_set/processed_synthetic/length_251_id_21.pkl,homomer,1,251,251,0.1274900398406374,0.8725099601593626,0.0,1.9402992894803464,251,251,461af39694388655c1026167e541b0d6,461af39694388655c1026167e541b0d6,AFDB,18.331664692581025,0,,,0,0,
length_381_id_14,./train_set/processed_synthetic/length_381_id_14.pkl,homomer,1,381,381,0.1968503937007874,0.7165354330708661,0.0866141732283464,2.117945183170737,381,381,5a1c813afc5039f2e008b1c620334ecb,5a1c813afc5039f2e008b1c620334ecb,AFDB,16.086547492374265,0,,,0,0,
length_97_id_15,./train_set/processed_synthetic/length_97_id_15.pkl,homomer,1,97,97,0.1855670103092783,0.3298969072164948,0.4845360824742268,1.3144549919113075,97,97,537add4ea19e9b3ef92c000b555c63c6,537add4ea19e9b3ef92c000b555c63c6,AFDB,18.712894956812484,0,,,0,0,
length_227_id_1,./train_set/processed_synthetic/length_227_id_1.pkl,homomer,1,227,227,0.211453744493392,0.6211453744493393,0.1674008810572687,1.698133170711755,227,227,a7d58ada03140ab31ef7677ddc74b68d,a7d58ada03140ab31ef7677ddc74b68d,AFDB,17.94538040242886,0,,,0,0,
length_261_id_0,./train_set/processed_synthetic/length_261_id_0.pkl,homomer,1,261,261,0.1034482758620689,0.896551724137931,0.0,1.940170843561944,261,261,31b93c71c3eabd1707940e20f426604a,31b93c71c3eabd1707940e20f426604a,AFDB,17.578996582789685,0,,,0,0,
length_75_id_1,./train_set/processed_synthetic/length_75_id_1.pkl,homomer,1,75,75,0.2266666666666666,0.7733333333333333,0.0,1.1053761123732757,75,75,4e1537f94cc4a3898c1b1dde37204a9c,4e1537f94cc4a3898c1b1dde37204a9c,AFDB,16.025095495495496,0,,,0,0,
length_64_id_7,./train_set/processed_synthetic/length_64_id_7.pkl,homomer,1,64,64,0.1875,0.8125,0.0,1.4201451747863605,64,64,16bb783e76c5cde341781bd9292271ef,16bb783e76c5cde341781bd9292271ef,AFDB,18.82100506756757,0,,,0,0,
length_270_id_6,./train_set/processed_synthetic/length_270_id_6.pkl,homomer,1,270,270,0.1333333333333333,0.8666666666666667,0.0,1.816827278240827,270,270,38b26ae50724c7b504c2ab79dd2a8856,38b26ae50724c7b504c2ab79dd2a8856,AFDB,17.311231231231233,0,,,0,0,
length_377_id_11,./train_set/processed_synthetic/length_377_id_11.pkl,homomer,1,377,377,0.2917771883289125,0.5543766578249337,0.1538461538461538,1.9755701904024472,377,377,d8939aae844709cf8c13c749ca5fc325,d8939aae844709cf8c13c749ca5fc325,AFDB,13.903524983869813,0,,,0,0,
length_236_id_7,./train_set/processed_synthetic/length_236_id_7.pkl,homomer,1,236,236,0.2711864406779661,0.6271186440677966,0.1016949152542373,1.711341451400177,236,236,74f8c152e489473ab586c027c5fbe338,74f8c152e489473ab586c027c5fbe338,AFDB,15.921772789738894,0,,,0,0,
length_61_id_10,./train_set/processed_synthetic/length_61_id_10.pkl,homomer,1,61,61,0.2459016393442623,0.7213114754098361,0.0327868852459016,1.0706111890150798,61,61,30e1439207a70def5bffb1e49639a030,30e1439207a70def5bffb1e49639a030,AFDB,17.51487815684537,0,,,0,0,
length_301_id_16,./train_set/processed_synthetic/length_301_id_16.pkl,homomer,1,301,301,0.2458471760797342,0.6146179401993356,0.1395348837209302,1.8050816006953296,301,301,a2c0585180065788b1a2ec6820f84812,a2c0585180065788b1a2ec6820f84812,AFDB,16.48072371374697,0,,,0,0,
length_62_id_22,./train_set/processed_synthetic/length_62_id_22.pkl,homomer,1,62,62,0.3064516129032258,0.4516129032258064,0.2419354838709677,1.131956623090007,62,62,7874904725e1bc54d2d70388438c928c,7874904725e1bc54d2d70388438c928c,AFDB,19.422179598953793,0,,,0,0,
length_73_id_21,./train_set/processed_synthetic/length_73_id_21.pkl,homomer,1,73,73,0.1643835616438356,0.8356164383561644,0.0,1.203392677427039,73,73,698c097fa66686bbe2c369a900f46a67,698c097fa66686bbe2c369a900f46a67,AFDB,18.86341355053684,0,,,0,0,
length_83_id_8,./train_set/processed_synthetic/length_83_id_8.pkl,homomer,1,83,83,0.3373493975903614,0.3493975903614458,0.3132530120481928,1.2686568548723305,83,83,5eee7e65b98a73dcb6b13bd969ce2cd7,5eee7e65b98a73dcb6b13bd969ce2cd7,AFDB,16.956730706610223,0,,,0,0,
length_70_id_13,./train_set/processed_synthetic/length_70_id_13.pkl,homomer,1,70,70,0.2571428571428571,0.4857142857142857,0.2571428571428571,1.2637577071281132,70,70,d2a01b5162b9a3b69ccf7e38c1d9f503,d2a01b5162b9a3b69ccf7e38c1d9f503,AFDB,14.666378378378377,0,,,0,0,
length_326_id_4,./train_set/processed_synthetic/length_326_id_4.pkl,homomer,1,326,326,0.294478527607362,0.549079754601227,0.156441717791411,1.8732142432351448,326,326,b2481452de62a1b1bf01313cafbe9f87,b2481452de62a1b1bf01313cafbe9f87,AFDB,15.833976123362625,0,,,0,0,
length_329_id_11,./train_set/processed_synthetic/length_329_id_11.pkl,homomer,1,329,329,0.0881458966565349,0.9118541033434652,0.0,2.074939619832484,329,329,073700973690b8d5b71c851149a90eb0,073700973690b8d5b71c851149a90eb0,AFDB,16.523563624414685,0,,,0,0,
length_216_id_18,./train_set/processed_synthetic/length_216_id_18.pkl,homomer,1,216,216,0.0879629629629629,0.9120370370370372,0.0,1.7939386359391896,216,216,9ce1d193af4bd7411d80c87731148ecb,9ce1d193af4bd7411d80c87731148ecb,AFDB,18.114585835835836,0,,,0,0,
length_310_id_15,./train_set/processed_synthetic/length_310_id_15.pkl,homomer,1,310,310,0.232258064516129,0.5483870967741935,0.2193548387096774,1.971974064045488,310,310,f4ef9289a733daaa1c7269de688bd1ed,f4ef9289a733daaa1c7269de688bd1ed,AFDB,17.333070619006104,0,,,0,0,
length_86_id_16,./train_set/processed_synthetic/length_86_id_16.pkl,homomer,1,86,86,0.3255813953488372,0.1744186046511628,0.5,1.251475073939648,86,86,604534346322ec3b0c5c101adcc7bad9,604534346322ec3b0c5c101adcc7bad9,AFDB,18.178252671275928,0,,,0,0,
length_240_id_22,./train_set/processed_synthetic/length_240_id_22.pkl,homomer,1,240,240,0.3166666666666666,0.4875,0.1958333333333333,1.715996757074482,240,240,5551467619c362ec5f42492ab6b78eac,5551467619c362ec5f42492ab6b78eac,AFDB,16.190003378378375,0,,,0,0,
length_337_id_2,./train_set/processed_synthetic/length_337_id_2.pkl,homomer,1,337,337,0.2492581602373887,0.5548961424332344,0.1958456973293768,1.8877405823627496,337,337,db4c54d3adc7979307d5362a984951d3,db4c54d3adc7979307d5362a984951d3,AFDB,16.784985163204745,0,,,0,0,
length_243_id_10,./train_set/processed_synthetic/length_243_id_10.pkl,homomer,1,243,243,0.1275720164609053,0.8724279835390947,0.0,1.7857622168954417,243,243,47f7362f4c33680a9543b804b1fa847e,47f7362f4c33680a9543b804b1fa847e,AFDB,17.8308686464242,0,,,0,0,
length_85_id_24,./train_set/processed_synthetic/length_85_id_24.pkl,homomer,1,85,85,0.2235294117647059,0.7764705882352941,0.0,1.1945521332410165,85,85,62d996a5023d8d80be6b47ae92d800c7,62d996a5023d8d80be6b47ae92d800c7,AFDB,18.510117647058824,0,,,0,0,
length_235_id_17,./train_set/processed_synthetic/length_235_id_17.pkl,homomer,1,235,235,0.2765957446808511,0.4936170212765957,0.2297872340425532,1.749680475682709,235,235,46699715824ac0c5ad79b13b1693112b,46699715824ac0c5ad79b13b1693112b,AFDB,17.15028407130535,0,,,0,0,
length_159_id_23,./train_set/processed_synthetic/length_159_id_23.pkl,homomer,1,159,159,0.1886792452830188,0.8113207547169812,0.0,1.793632474957774,159,159,bd29af9b6f987b58f6dbca386af87a3a,bd29af9b6f987b58f6dbca386af87a3a,AFDB,17.822255651878294,0,,,0,0,
length_116_id_20,./train_set/processed_synthetic/length_116_id_20.pkl,homomer,1,116,116,0.25,0.0775862068965517,0.6724137931034483,1.6620775165010924,116,116,81e1ff74ddac93e302ae2c52e4e62ea1,81e1ff74ddac93e302ae2c52e4e62ea1,AFDB,15.217022367194783,0,,,0,0,
length_172_id_6,./train_set/processed_synthetic/length_172_id_6.pkl,homomer,1,172,172,0.2965116279069767,0.1395348837209302,0.563953488372093,1.5195688030706924,172,172,ee34c07108c7991e074bc4fe4765c1e6,ee34c07108c7991e074bc4fe4765c1e6,AFDB,15.355993086109367,0,,,0,0,
length_228_id_1,./train_set/processed_synthetic/length_228_id_1.pkl,homomer,1,228,228,0.1535087719298245,0.8464912280701754,0.0,2.101853906091031,228,228,c155dbcba338027ec5d3b4feb32b7731,c155dbcba338027ec5d3b4feb32b7731,AFDB,15.66127192982456,0,,,0,0,
length_134_id_7,./train_set/processed_synthetic/length_134_id_7.pkl,homomer,1,134,134,0.126865671641791,0.8731343283582089,0.0,1.8239168667067711,134,134,553c796eb7aa5b6b3fc64210e432ec05,553c796eb7aa5b6b3fc64210e432ec05,AFDB,19.28726906010488,0,,,0,0,
length_115_id_12,./train_set/processed_synthetic/length_115_id_12.pkl,homomer,1,115,115,0.4782608695652174,0.0,0.5217391304347826,1.4060371809243395,115,115,236fe4eabc83aef3551c6f0cc965279e,236fe4eabc83aef3551c6f0cc965279e,AFDB,10.553548766157464,0,,,0,0,
length_163_id_15,./train_set/processed_synthetic/length_163_id_15.pkl,homomer,1,163,163,0.1042944785276073,0.8957055214723927,0.0,1.6694444602490297,163,163,ce4b09df0b42cf587b0496e3239d8673,ce4b09df0b42cf587b0496e3239d8673,AFDB,18.16434256342232,0,,,0,0,
length_304_id_8,./train_set/processed_synthetic/length_304_id_8.pkl,homomer,1,304,304,0.2467105263157894,0.5855263157894737,0.1677631578947368,1.8577147617317649,304,304,4f0909e912543a15974f369654c7771a,4f0909e912543a15974f369654c7771a,AFDB,16.680977062588905,0,,,0,0,
length_342_id_9,./train_set/processed_synthetic/length_342_id_9.pkl,homomer,1,342,342,0.1432748538011695,0.8567251461988304,0.0,2.0614694689940083,342,342,f6081971eef80383fd6f21506dcbbfc9,f6081971eef80383fd6f21506dcbbfc9,AFDB,16.410710447289397,0,,,0,0,
length_195_id_10,./train_set/processed_synthetic/length_195_id_10.pkl,homomer,1,195,195,0.2205128205128205,0.5487179487179488,0.2307692307692307,1.5663477884068508,195,195,72b0faf3aa0a5db4619e8575803d9435,72b0faf3aa0a5db4619e8575803d9435,AFDB,17.72558004158004,0,,,0,0,
length_125_id_1,./train_set/processed_synthetic/length_125_id_1.pkl,homomer,1,125,125,0.24,0.552,0.208,1.4422491251805736,125,125,893b8843e26f89f7f05d8e7f82601850,893b8843e26f89f7f05d8e7f82601850,AFDB,18.342875675675675,0,,,0,0,
length_239_id_7,./train_set/processed_synthetic/length_239_id_7.pkl,homomer,1,239,239,0.309623430962343,0.3179916317991632,0.3723849372384937,1.777849779542708,239,239,17638ea1e8bc2c6db090079b5150ba49,17638ea1e8bc2c6db090079b5150ba49,AFDB,17.288872554562932,0,,,0,0,
length_196_id_22,./train_set/processed_synthetic/length_196_id_22.pkl,homomer,1,196,196,0.1326530612244898,0.8673469387755102,0.0,1.836947957742876,196,196,83e610f6962dbcc2cd358d35760725d4,83e610f6962dbcc2cd358d35760725d4,AFDB,18.887753723110865,0,,,0,0,
length_163_id_0,./train_set/processed_synthetic/length_163_id_0.pkl,homomer,1,163,163,0.2883435582822086,0.4785276073619632,0.2331288343558282,1.5734896825484612,163,163,3bc920b2549f7e6e30b4c81809452b04,3bc920b2549f7e6e30b4c81809452b04,AFDB,16.749572210247056,0,,,0,0,
length_127_id_19,./train_set/processed_synthetic/length_127_id_19.pkl,homomer,1,127,127,0.2519685039370078,0.4015748031496063,0.3464566929133858,1.4105990349211734,127,127,eb3eab173d1d1f7ff89fc85085ef13db,eb3eab173d1d1f7ff89fc85085ef13db,AFDB,17.799914875505426,0,,,0,0,
length_329_id_3,./train_set/processed_synthetic/length_329_id_3.pkl,homomer,1,329,329,0.2583586626139817,0.4832826747720364,0.2583586626139817,1.969578327479333,329,329,8b89fc5a1f8a8d56c52904265a1a1eda,8b89fc5a1f8a8d56c52904265a1a1eda,AFDB,16.477814014622528,0,,,0,0,
length_184_id_14,./train_set/processed_synthetic/length_184_id_14.pkl,homomer,1,184,184,0.2826086956521739,0.0217391304347826,0.6956521739130435,1.69704686784291,184,184,1879957c1274e7ad55f97010c271b7cb,1879957c1274e7ad55f97010c271b7cb,AFDB,13.301133960047002,0,,,0,0,
length_184_id_8,./train_set/processed_synthetic/length_184_id_8.pkl,homomer,1,184,184,0.2445652173913043,0.7119565217391305,0.0434782608695652,1.5645910511618482,184,184,c7e66d4457c63fa6ac668fa00462ee0e,c7e66d4457c63fa6ac668fa00462ee0e,AFDB,13.821251468860165,0,,,0,0,
length_289_id_8,./train_set/processed_synthetic/length_289_id_8.pkl,homomer,1,289,289,0.314878892733564,0.5224913494809689,0.1626297577854671,1.8197969078630143,289,289,d15a946b793c588c2f0d2ae903e9ac23,d15a946b793c588c2f0d2ae903e9ac23,AFDB,16.67515570934256,0,,,0,0,
length_172_id_11,./train_set/processed_synthetic/length_172_id_11.pkl,homomer,1,172,172,0.2034883720930232,0.5406976744186046,0.2558139534883721,1.64219786714251,172,172,0922b668038919655fcbfae12a3974f9,0922b668038919655fcbfae12a3974f9,AFDB,17.87215587680704,0,,,0,0,
length_104_id_16,./train_set/processed_synthetic/length_104_id_16.pkl,homomer,1,104,104,0.3557692307692308,0.0,0.6442307692307693,1.4370268878146355,104,104,7541cefe70ede536d827482fb9897f77,7541cefe70ede536d827482fb9897f77,AFDB,14.894932432432432,0,,,0,0,
length_171_id_23,./train_set/processed_synthetic/length_171_id_23.pkl,homomer,1,171,171,0.2690058479532163,0.1111111111111111,0.6198830409356725,1.65355901866558,171,171,b0497a66933ffb317e3b15d58408d742,b0497a66933ffb317e3b15d58408d742,AFDB,16.690886676149834,0,,,0,0,
length_107_id_24,./train_set/processed_synthetic/length_107_id_24.pkl,homomer,1,107,107,0.308411214953271,0.0,0.6915887850467289,1.4001298130530455,107,107,d2b1ba1c5d65e0c6b9a03761649d2c51,d2b1ba1c5d65e0c6b9a03761649d2c51,AFDB,17.0478201566052,0,,,0,0,
length_338_id_5,./train_set/processed_synthetic/length_338_id_5.pkl,homomer,1,338,338,0.2603550295857988,0.5680473372781065,0.1715976331360946,1.899872468784614,338,338,76ebb342d5dc18369bde3d890f5ddac4,76ebb342d5dc18369bde3d890f5ddac4,AFDB,15.288571085878777,0,,,0,0,
length_224_id_13,./train_set/processed_synthetic/length_224_id_13.pkl,homomer,1,224,224,0.2544642857142857,0.4776785714285714,0.2678571428571428,1.685016536843897,224,224,74819f2d12e78461b5bc375199be2563,74819f2d12e78461b5bc375199be2563,AFDB,16.134700772200777,0,,,0,0,
length_354_id_19,./train_set/processed_synthetic/length_354_id_19.pkl,homomer,1,354,354,0.2005649717514124,0.6751412429378532,0.1242937853107344,2.1058837167732287,354,354,83831be3d0628ebadbc912df9521c203,83831be3d0628ebadbc912df9521c203,AFDB,15.647530920751258,0,,,0,0,
length_382_id_21,./train_set/processed_synthetic/length_382_id_21.pkl,homomer,1,382,382,0.1701570680628272,0.6727748691099477,0.1570680628272251,2.212089087423422,382,382,3298f458c31d459e3e7bb6af6d5f0cba,3298f458c31d459e3e7bb6af6d5f0cba,AFDB,17.28499858497241,0,,,0,0,
length_252_id_14,./train_set/processed_synthetic/length_252_id_14.pkl,homomer,1,252,252,0.2182539682539682,0.5992063492063492,0.1825396825396825,1.672333462202679,252,252,ab36f9a0563a6d168d4cd854f8c2f4f1,ab36f9a0563a6d168d4cd854f8c2f4f1,AFDB,16.262835692835694,0,,,0,0,
length_94_id_20,./train_set/processed_synthetic/length_94_id_20.pkl,homomer,1,94,94,0.1702127659574468,0.8297872340425532,0.0,1.2987822057044842,94,94,ef3ea2329daf541480a937f20214478a,ef3ea2329daf541480a937f20214478a,AFDB,19.06930707303048,0,,,0,0,
length_75_id_6,./train_set/processed_synthetic/length_75_id_6.pkl,homomer,1,75,75,0.1733333333333333,0.8266666666666667,0.0,1.233749682551773,75,75,bea45d029eb7a4550226d6fe9336f5c6,bea45d029eb7a4550226d6fe9336f5c6,AFDB,18.434396396396398,0,,,0,0,
length_261_id_7,./train_set/processed_synthetic/length_261_id_7.pkl,homomer,1,261,261,0.2337164750957854,0.6168582375478927,0.1494252873563218,1.7833334342823015,261,261,6088a399a567d0b7edfaca780fdaaae4,6088a399a567d0b7edfaca780fdaaae4,AFDB,17.028825722273996,0,,,0,0,
length_227_id_21,./train_set/processed_synthetic/length_227_id_21.pkl,homomer,1,227,227,0.13215859030837,0.8678414096916299,0.0,1.9767978715705627,227,227,c49f43666a1c5ef2b632edf4bb099c52,c49f43666a1c5ef2b632edf4bb099c52,AFDB,17.216490058340277,0,,,0,0,
length_227_id_6,./train_set/processed_synthetic/length_227_id_6.pkl,homomer,1,227,227,0.2511013215859031,0.5374449339207048,0.211453744493392,1.616652488676985,227,227,a0758915f0b6c2f44140c51fd30dca90,a0758915f0b6c2f44140c51fd30dca90,AFDB,16.8208453387308,0,,,0,0,
length_268_id_22,./train_set/processed_synthetic/length_268_id_22.pkl,homomer,1,268,268,0.1641791044776119,0.835820895522388,0.0,2.096322151635248,268,268,d73be56ccf70e41aa15af9fc866c7e0d,d73be56ccf70e41aa15af9fc866c7e0d,AFDB,16.856930213795888,0,,,0,0,
length_97_id_12,./train_set/processed_synthetic/length_97_id_12.pkl,homomer,1,97,97,0.2577319587628865,0.5567010309278351,0.1855670103092783,1.369294024251088,97,97,bf2e4e707cab244a30873fdd3297ebc2,bf2e4e707cab244a30873fdd3297ebc2,AFDB,17.820888826971302,0,,,0,0,
length_381_id_13,./train_set/processed_synthetic/length_381_id_13.pkl,homomer,1,381,381,0.2257217847769028,0.6824146981627297,0.0918635170603674,2.0175290450351984,381,381,fce3d212bd5d3e4056bba672d1f3e194,fce3d212bd5d3e4056bba672d1f3e194,AFDB,16.170587359012554,0,,,0,0,
length_236_id_0,./train_set/processed_synthetic/length_236_id_0.pkl,homomer,1,236,236,0.3135593220338983,0.5,0.1864406779661017,1.6058693377964426,236,236,b53f700820acd3e3eb77cb09045e4b33,b53f700820acd3e3eb77cb09045e4b33,AFDB,15.41660558863949,0,,,0,0,
length_61_id_17,./train_set/processed_synthetic/length_61_id_17.pkl,homomer,1,61,61,0.3770491803278688,0.3278688524590163,0.2950819672131147,1.1467884236169994,61,61,b022993cf4223377ba83daa1a98c4fcd,b022993cf4223377ba83daa1a98c4fcd,AFDB,17.870150642445722,0,,,0,0,
length_270_id_1,./train_set/processed_synthetic/length_270_id_1.pkl,homomer,1,270,270,0.1962962962962963,0.662962962962963,0.1407407407407407,1.9084047269261035,270,270,5d6afb6e61addc592682344b8d756ef8,5d6afb6e61addc592682344b8d756ef8,AFDB,15.607263263263263,0,,,0,0,
length_64_id_0,./train_set/processed_synthetic/length_64_id_0.pkl,homomer,1,64,64,0.171875,0.828125,0.0,1.1579949010925483,64,64,e65cf28a50e4c49e369e3df3e6c050f9,e65cf28a50e4c49e369e3df3e6c050f9,AFDB,18.86038851351351,0,,,0,0,
length_377_id_16,./train_set/processed_synthetic/length_377_id_16.pkl,homomer,1,377,377,0.2705570291777188,0.596816976127321,0.1326259946949602,2.0165706826910337,377,377,d1efbc56defb1bb44bf69150db50b700,d1efbc56defb1bb44bf69150db50b700,AFDB,14.738422109111765,0,,,0,0,
length_338_id_15,./train_set/processed_synthetic/length_338_id_15.pkl,homomer,1,338,338,0.2544378698224852,0.6568047337278107,0.0887573964497041,1.973107562134378,338,338,ba400b07c77843e6b31f961e6e4ccafd,ba400b07c77843e6b31f961e6e4ccafd,AFDB,15.255720454181992,0,,,0,0,
length_302_id_23,./train_set/processed_synthetic/length_302_id_23.pkl,homomer,1,302,302,0.2086092715231788,0.6225165562913907,0.1688741721854304,1.971250552656729,302,302,ef1073cd544bf31df78010a748ff2937,ef1073cd544bf31df78010a748ff2937,AFDB,15.773545731161626,0,,,0,0,
length_374_id_24,./train_set/processed_synthetic/length_374_id_24.pkl,homomer,1,374,374,0.3128342245989304,0.4839572192513369,0.2032085561497326,1.9523789384521848,374,374,a9afef1584a96959de313c2bf66394b0,a9afef1584a96959de313c2bf66394b0,AFDB,14.686988726694608,0,,,0,0,
length_313_id_20,./train_set/processed_synthetic/length_313_id_20.pkl,homomer,1,313,313,0.1054313099041533,0.8945686900958466,0.0,1.8127334095243284,313,313,8393fb1980b69b9aa86bc492c4f0cc57,8393fb1980b69b9aa86bc492c4f0cc57,AFDB,12.544433986702357,0,,,0,0,
length_260_id_18,./train_set/processed_synthetic/length_260_id_18.pkl,homomer,1,260,260,0.2692307692307692,0.5576923076923077,0.173076923076923,1.804497341739828,260,260,fc0c2c7fcd52bea147872d4f62b916f5,fc0c2c7fcd52bea147872d4f62b916f5,AFDB,14.141161122661122,0,,,0,0,
length_310_id_12,./train_set/processed_synthetic/length_310_id_12.pkl,homomer,1,310,310,0.1064516129032258,0.8935483870967742,0.0,1.9526680311622944,310,310,edb16d24e2d86476c850d6fd8f31f0ea,edb16d24e2d86476c850d6fd8f31f0ea,AFDB,16.095395815170008,0,,,0,0,
length_70_id_14,./train_set/processed_synthetic/length_70_id_14.pkl,homomer,1,70,70,0.0714285714285714,0.9285714285714286,0.0,1.627401057009814,70,70,01480bda9f1e75c83429ed4e21c57bc8,01480bda9f1e75c83429ed4e21c57bc8,AFDB,19.34562162162162,0,,,0,0,
length_326_id_3,./train_set/processed_synthetic/length_326_id_3.pkl,homomer,1,326,326,0.1104294478527607,0.8895705521472392,0.0,1.999725426599388,326,326,a5be8859a57f2f94c8c64613db10b772,a5be8859a57f2f94c8c64613db10b772,AFDB,15.036796551152381,0,,,0,0,
length_279_id_21,./train_set/processed_synthetic/length_279_id_21.pkl,homomer,1,279,279,0.1397849462365591,0.8602150537634409,0.0,1.7809596620591623,279,279,1dbde384119e1f3b01d290fb8d26686a,1dbde384119e1f3b01d290fb8d26686a,AFDB,16.52766637605347,0,,,0,0,
length_86_id_11,./train_set/processed_synthetic/length_86_id_11.pkl,homomer,1,86,86,0.3023255813953488,0.2441860465116279,0.4534883720930232,1.3787474395493935,86,86,21feabacd989d44272551ad625d7511b,21feabacd989d44272551ad625d7511b,AFDB,15.318686360779383,0,,,0,0,
length_85_id_23,./train_set/processed_synthetic/length_85_id_23.pkl,homomer,1,85,85,0.1058823529411764,0.8941176470588236,0.0,1.4393602794791396,85,85,951fcfddb34ec331fe33befd7d945d42,951fcfddb34ec331fe33befd7d945d42,AFDB,19.72341812400636,0,,,0,0,
length_92_id_9,./train_set/processed_synthetic/length_92_id_9.pkl,homomer,1,92,92,0.2282608695652173,0.3695652173913043,0.4021739130434782,1.330395445414917,92,92,16d56c3120733dc5fd48c11495eeb14f,16d56c3120733dc5fd48c11495eeb14f,AFDB,18.65487661574618,0,,,0,0,
length_286_id_8,./train_set/processed_synthetic/length_286_id_8.pkl,homomer,1,286,286,0.2692307692307692,0.548951048951049,0.1818181818181818,1.7808957105415717,286,286,af27d456bb6d26f9b022cafaafe4c639,af27d456bb6d26f9b022cafaafe4c639,AFDB,16.175993195993193,0,,,0,0,
length_243_id_17,./train_set/processed_synthetic/length_243_id_17.pkl,homomer,1,243,243,0.1522633744855967,0.8477366255144033,0.0,1.9840750124227904,243,243,8979bed4c3d66af815f8e22f7ad3c66b,8979bed4c3d66af815f8e22f7ad3c66b,AFDB,18.149983316649983,0,,,0,0,
